0.660697,0.155262,0.073456
0.070898,0.200975,0.097336
0.102576,0.202869,0.069622
0.150477,0.201683,0.085231
0.203743,0.203770,0.104639
0.253799,0.210371,0.088856
0.317899,0.205981,0.090395
0.376253,0.202609,0.081044
0.437055,0.194872,0.078018
0.500248,0.194417,0.075299
0.569887,0.204555,0.076250
0.631299,0.219900,0.078042
0.072450,0.253634,0.095667
0.105883,0.256130,0.071845
0.159083,0.259418,0.089531
0.210352,0.253860,0.088911
0.260028,0.260066,0.077197
0.318999,0.254843,0.079173
0.377910,0.252253,0.078475
0.433317,0.253141,0.079689
0.512485,0.253640,0.075827
0.591138,0.255784,0.085348
0.655215,0.255568,0.090420
0.071549,0.324306,0.094921
0.109634,0.321318,0.072563
0.156005,0.316934,0.084389
0.205941,0.317938,0.090403
0.254814,0.319058,0.079154
0.311139,0.311240,0.083977
0.371682,0.309713,0.081551
0.431166,0.306961,0.080139
0.504288,0.306613,0.073835
0.567043,0.308379,0.081460
0.628656,0.294779,0.070203
0.073450,0.388320,0.085316
0.102313,0.365436,0.072320
0.161056,0.376337,0.083100
0.202621,0.376257,0.081049
0.252242,0.377920,0.078490
0.309665,0.371668,0.081540
0.369276,0.369328,0.082599
0.427432,0.358132,0.081601
0.502556,0.335575,0.071858
0.592156,0.326221,0.072659
0.648400,0.330042,0.087018
0.071441,0.448451,0.079445
0.101655,0.439888,0.073467
0.154845,0.436729,0.074512
0.194928,0.437076,0.077981
0.253175,0.433463,0.079671
0.306888,0.431201,0.080114
0.358055,0.427631,0.081606
0.423384,0.423436,0.083335
0.466693,0.413608,0.084273
0.568966,0.410643,0.070533
0.622413,0.377017,0.078178
0.079175,0.527718,0.070125
0.099789,0.500839,0.077512
0.166346,0.514635,0.071010
0.194438,0.500181,0.075346
0.253674,0.512381,0.075886
0.306595,0.504274,0.073835
0.335568,0.502449,0.071889
0.413489,0.466707,0.084344
0.462174,0.461980,0.081059
0.552854,0.427246,0.070999
0.626828,0.445712,0.075634
0.097416,0.588409,0.072388
0.139159,0.525617,0.079736
0.167905,0.583212,0.077868
0.204615,0.569893,0.076247
0.255768,0.591064,0.085392
0.308368,0.567040,0.081364
0.326262,0.592116,0.072692
0.410644,0.568978,0.070532
0.427280,0.552853,0.070988
0.495640,0.495633,0.081067
0.580843,0.476463,0.074985
0.092998,0.659023,0.081934
0.144470,0.642503,0.076336
0.155291,0.660692,0.073477
0.219915,0.631239,0.078037
0.255549,0.655234,0.090435
0.294765,0.628635,0.070213
0.330052,0.648413,0.087017
0.376999,0.622404,0.078124
0.445719,0.626821,0.075627
0.476462,0.580820,0.074969
0.577562,0.577561,0.073012
0.069714,0.069727,0.136319
0.114502,0.072417,0.101927
0.165992,0.075234,0.125183
0.218907,0.080704,0.123692
0.266324,0.078024,0.126239
0.310031,0.078310,0.120101
0.361897,0.076730,0.119297
0.421930,0.075270,0.110656
0.496084,0.069155,0.100763
0.544729,0.069397,0.093189
0.638616,0.087695,0.109395
0.072419,0.114495,0.101921
0.117393,0.117430,0.115615
0.167991,0.112563,0.103173
0.215559,0.115334,0.103100
0.262216,0.112379,0.101892
0.302089,0.116330,0.104680
0.349257,0.113271,0.100538
0.399115,0.113196,0.095047
0.457185,0.099493,0.104068
0.517846,0.105492,0.103760
0.596762,0.110705,0.089038
0.075222,0.165996,0.125193
0.112579,0.167966,0.103174
0.167273,0.167282,0.113696
0.217041,0.161018,0.111799
0.257401,0.169044,0.114107
0.310491,0.165277,0.109533
0.361429,0.163870,0.105586
0.413596,0.154175,0.099898
0.462513,0.155906,0.092737
0.536713,0.161438,0.081644
0.621519,0.165630,0.073894
0.080713,0.218916,0.123694
0.115324,0.215566,0.103086
0.160971,0.217024,0.111747
0.217391,0.217405,0.124928
0.263147,0.219437,0.120177
0.305820,0.218206,0.118791
0.357966,0.216426,0.113225
0.405712,0.210314,0.104693
0.463851,0.211300,0.096449
0.510333,0.211128,0.089320
0.584886,0.204347,0.065579
0.078021,0.266342,0.126248
0.112375,0.262182,0.101922
0.168969,0.257360,0.114145
0.219422,0.263110,0.120208
0.263727,0.263675,0.108055
0.306075,0.259676,0.108032
0.356345,0.260237,0.101034
0.405075,0.256295,0.101815
0.458049,0.255184,0.097716
0.537878,0.249575,0.088795
0.632988,0.252926,0.069929
0.078330,0.310029,0.120100
0.116320,0.302081,0.104748
0.165181,0.310435,0.109476
0.218171,0.305765,0.118786
0.259723,0.306052,0.107990
0.305498,0.305468,0.109403
0.354299,0.303119,0.104968
0.400151,0.300314,0.098347
0.460053,0.297365,0.091146
0.513619,0.293040,0.093990
0.597232,0.295409,0.065726
0.076707,0.361922,0.119276
0.113239,0.349247,0.100587
0.163806,0.361421,0.105548
0.216417,0.357934,0.113250
0.260268,0.356292,0.100986
0.303149,0.354283,0.104934
0.352297,0.352288,0.099586
0.403088,0.352808,0.098525
0.452568,0.344600,0.100245
0.531743,0.341982,0.085656
0.625845,0.342383,0.070283
0.075259,0.421946,0.110632
0.113197,0.399096,0.095124
0.154100,0.413614,0.099906
0.210297,0.405710,0.104704
0.256290,0.405059,0.101690
0.300354,0.400201,0.098296
0.352824,0.403063,0.098433
0.396435,0.396431,0.095001
0.447548,0.393234,0.097392
0.507157,0.392004,0.092007
0.585281,0.391649,0.068899
0.069144,0.496017,0.100802
0.099551,0.457164,0.104069
0.155953,0.462419,0.092760
0.211317,0.463855,0.096541
0.255161,0.457985,0.097674
0.297410,0.460069,0.091204
0.344570,0.452514,0.100208
0.393249,0.447574,0.097435
0.451384,0.451264,0.100890
0.519965,0.431865,0.076646
0.608253,0.433321,0.071816
0.069395,0.544714,0.093212
0.105536,0.517873,0.103708
0.161388,0.536779,0.081643
0.211113,0.510370,0.089241
0.249511,0.537954,0.088873
0.293076,0.513617,0.093875
0.342016,0.531783,0.085658
0.392062,0.507145,0.091957
0.431898,0.520029,0.076624
0.509006,0.509002,0.078788
0.577124,0.500295,0.072761
0.087671,0.638611,0.109379
0.110689,0.596738,0.089018
0.165649,0.621558,0.073898
0.204314,0.584893,0.065592
0.252930,0.633053,0.069944
0.295432,0.597269,0.065736
0.342367,0.625886,0.070285
0.391685,0.585338,0.068878
0.433319,0.608269,0.071817
0.500284,0.577153,0.072765
0.548771,0.548761,0.071909
0.065169,0.065160,0.163394
0.111882,0.071945,0.145907
0.141515,0.070631,0.151252
0.194671,0.077093,0.152529
0.251956,0.073526,0.152342
0.318786,0.079657,0.150747
0.367478,0.072956,0.142575
0.432815,0.071770,0.137056
0.488970,0.069750,0.134239
0.545804,0.074536,0.118354
0.603771,0.094849,0.132309
0.071967,0.111881,0.145954
0.119672,0.119664,0.125697
0.164962,0.119098,0.134580
0.207448,0.119584,0.132240
0.259149,0.118499,0.135634
0.306095,0.120309,0.131047
0.359754,0.117483,0.131144
0.401501,0.119269,0.124859
0.462134,0.121056,0.126086
0.501235,0.139185,0.123556
0.571823,0.124249,0.122903
0.070635,0.141534,0.151247
0.119076,0.164999,0.134567
0.155682,0.155668,0.143915
0.201503,0.158493,0.136958
0.258235,0.157619,0.139481
0.309478,0.157938,0.133917
0.364590,0.160436,0.131927
0.416842,0.154758,0.129404
0.463790,0.163520,0.120622
0.533133,0.166021,0.117766
0.595168,0.160988,0.107770
0.077071,0.194660,0.152552
0.119538,0.207438,0.132237
0.158466,0.201480,0.136962
0.202665,0.202712,0.141626
0.258564,0.201347,0.135753
0.307623,0.198806,0.135042
0.361968,0.202979,0.128667
0.413124,0.203535,0.124803
0.455023,0.201391,0.124351
0.536561,0.211009,0.131237
0.587768,0.206517,0.106780
0.073537,0.251952,0.152321
0.118482,0.259161,0.135634
0.157613,0.258292,0.139464
0.201309,0.258588,0.135760
0.257902,0.257943,0.133361
0.308007,0.254876,0.132841
0.364919,0.253857,0.130714
0.419288,0.249368,0.131376
0.473764,0.251574,0.116728
0.534263,0.253062,0.110861
0.597408,0.249079,0.107313
0.079682,0.318788,0.150757
0.120318,0.306101,0.131062
0.158016,0.309566,0.133933
0.198844,0.307680,0.134994
0.254885,0.308098,0.132827
0.302592,0.302729,0.134533
0.362041,0.303763,0.131566
0.416366,0.301193,0.130736
0.447271,0.297931,0.123960
0.541963,0.298728,0.136906
0.589268,0.297371,0.104446
0.072976,0.367473,0.142551
0.117457,0.359747,0.131129
0.160474,0.364660,0.131934
0.202969,0.361937,0.128621
0.253811,0.365036,0.130716
0.303686,0.362069,0.131535
0.359287,0.359444,0.129045
0.413559,0.351567,0.131119
0.471211,0.350461,0.116733
0.526542,0.342762,0.110449
0.590023,0.343606,0.104453
0.071784,0.432810,0.137021
0.119239,0.401530,0.124893
0.154894,0.416860,0.129399
0.203544,0.413114,0.124738
0.249335,0.419213,0.131427
0.301167,0.416288,0.130703
0.351543,0.413497,0.131157
0.405016,0.405040,0.123675
0.458140,0.390109,0.127957
0.529983,0.384278,0.113148
0.580863,0.386890,0.102390
0.069734,0.488970,0.134208
0.121041,0.462140,0.126117
0.163499,0.463957,0.120694
0.201343,0.455031,0.124321
0.251525,0.473874,0.116826
0.297850,0.447302,0.124003
0.350387,0.471379,0.116827
0.390119,0.458159,0.128003
0.443857,0.444334,0.133702
0.509272,0.436006,0.092348
0.577772,0.436508,0.095782
0.074511,0.545812,0.118349
0.139198,0.501234,0.123592
0.165951,0.533107,0.117764
0.211050,0.536489,0.131222
0.253054,0.534250,0.110851
0.298668,0.541906,0.136999
0.342825,0.526531,0.110462
0.384190,0.529976,0.113256
0.436030,0.509214,0.092377
0.480584,0.480721,0.120244
0.559615,0.479253,0.102679
0.094852,0.603768,0.132296
0.124228,0.571844,0.122915
0.160993,0.595216,0.107769
0.206497,0.587798,0.106790
0.249098,0.597423,0.107325
0.297378,0.589260,0.104451
0.343591,0.590001,0.104459
0.386883,0.580832,0.102375
0.436486,0.577735,0.095785
0.479249,0.559613,0.102654
0.556047,0.556079,0.092687
0.067541,0.067575,0.198644
0.106544,0.071913,0.179411
0.156114,0.071058,0.180425
0.209422,0.069133,0.178538
0.259331,0.067368,0.178665
0.311259,0.070299,0.177772
0.360149,0.068435,0.170633
0.414500,0.072117,0.160894
0.469495,0.075253,0.151410
0.525694,0.068872,0.137898
0.590558,0.087336,0.148301
0.071955,0.106548,0.179461
0.115297,0.115326,0.158226
0.168694,0.112585,0.159620
0.212140,0.123498,0.163843
0.258427,0.116724,0.158008
0.302250,0.121384,0.162298
0.348273,0.119276,0.155504
0.397603,0.119748,0.148861
0.444089,0.106925,0.147160
0.499372,0.116844,0.135901
0.560010,0.116401,0.139323
0.071082,0.156110,0.180438
0.112611,0.168715,0.159628
0.163790,0.163794,0.169907
0.215635,0.164618,0.164296
0.256486,0.162790,0.165990
0.308776,0.161838,0.164090
0.354699,0.159525,0.158411
0.401245,0.164468,0.152599
0.450755,0.159579,0.145597
0.515301,0.173170,0.127302
0.574088,0.162851,0.129806
0.069133,0.209402,0.178533
0.123509,0.212169,0.163863
0.164640,0.215590,0.164267
0.211514,0.211472,0.169134
0.259386,0.215396,0.164509
0.303354,0.210927,0.161289
0.352370,0.212880,0.158859
0.395846,0.210600,0.152883
0.451304,0.210118,0.145096
0.510653,0.212557,0.133584
0.572528,0.205669,0.136556
0.067364,0.259322,0.178680
0.116737,0.258419,0.158072
0.162757,0.256434,0.165985
0.215403,0.259339,0.164550
0.258941,0.258867,0.161035
0.306580,0.256703,0.158590
0.352583,0.257643,0.151922
0.398781,0.253817,0.147502
0.451872,0.252437,0.138684
0.505459,0.253528,0.126977
0.572581,0.250682,0.131700
0.070293,0.311267,0.177786
0.121392,0.302214,0.162330
0.161877,0.308718,0.164058
0.210962,0.303277,0.161309
0.256797,0.306595,0.158503
0.301606,0.301548,0.157156
0.349074,0.302940,0.153187
0.394440,0.298734,0.149695
0.451129,0.297509,0.148423
0.512525,0.297286,0.134037
0.573024,0.295584,0.135302
0.068421,0.360143,0.170655
0.119289,0.348232,0.155564
0.159476,0.354639,0.158315
0.212904,0.352279,0.158868
0.257710,0.352507,0.151861
0.302926,0.348990,0.153221
0.348938,0.348839,0.146149
0.395264,0.343695,0.145018
0.448744,0.342008,0.137828
0.501993,0.334299,0.128533
0.569267,0.341864,0.128278
0.072117,0.414481,0.160889
0.119729,0.397588,0.148869
0.164451,0.401221,0.152528
0.210627,0.395787,0.152926
0.253886,0.398801,0.147400
0.298799,0.394425,0.149643
0.343743,0.395296,0.144878
0.389743,0.389702,0.138355
0.438024,0.387854,0.138771
0.498273,0.387526,0.126180
0.563235,0.384155,0.128412
0.075274,0.469461,0.151418
0.106930,0.444048,0.147236
0.159603,0.450723,0.145529
0.210177,0.451251,0.145191
0.252460,0.451826,0.138512
0.297570,0.451063,0.148375
0.342092,0.448671,0.137642
0.387872,0.437985,0.138884
0.439477,0.439127,0.141947
0.500567,0.425714,0.126863
0.550466,0.426472,0.119461
0.068881,0.525707,0.137870
0.116753,0.499338,0.135859
0.173160,0.515328,0.127331
0.212538,0.510634,0.133551
0.253589,0.505443,0.126979
0.297336,0.512522,0.134046
0.334353,0.501913,0.128458
0.387610,0.498278,0.126172
0.425745,0.500560,0.126717
0.489668,0.489672,0.125348
0.534728,0.471933,0.116965
0.087308,0.590548,0.148294
0.116398,0.560005,0.139336
0.162849,0.574087,0.129785
0.205675,0.572491,0.136518
0.250673,0.572601,0.131691
0.295618,0.573020,0.135246
0.341833,0.569283,0.128293
0.384178,0.563258,0.128409
0.426459,0.550449,0.119479
0.471934,0.534766,0.116996
0.524287,0.524284,0.121211
0.078322,0.078009,0.245934
0.125255,0.074093,0.217634
0.158697,0.073923,0.209360
0.206780,0.067062,0.202735
0.256058,0.068642,0.200708
0.303717,0.067221,0.201167
0.357985,0.073505,0.197254
0.403919,0.069285,0.185792
0.467003,0.080983,0.192090
0.515088,0.068955,0.169773
0.561129,0.075923,0.169156
0.074062,0.125135,0.217764
0.116968,0.116974,0.182429
0.163132,0.110509,0.189221
0.213410,0.108191,0.185339
0.257595,0.113818,0.190962
0.303070,0.111035,0.188832
0.350903,0.113122,0.185196
0.394032,0.106799,0.178037
0.442620,0.117961,0.175819
0.488995,0.128546,0.161831
0.532513,0.121368,0.162052
0.073963,0.158690,0.209343
0.110494,0.163105,0.189224
0.163194,0.163175,0.190638
0.206637,0.156566,0.188750
0.256326,0.162243,0.190192
0.305095,0.158839,0.186145
0.353633,0.163753,0.182755
0.401733,0.161833,0.178720
0.452628,0.169767,0.171738
0.502030,0.170173,0.160275
0.552215,0.165096,0.155177
0.067064,0.206776,0.202745
0.108214,0.213411,0.185318
0.156568,0.206650,0.188750
0.206902,0.206942,0.191039
0.255558,0.209818,0.186603
0.304236,0.207691,0.187446
0.348968,0.208504,0.180785
0.400105,0.206343,0.177113
0.446373,0.207679,0.174182
0.498734,0.214027,0.159950
0.556966,0.210092,0.161926
0.068632,0.256051,0.200681
0.113779,0.257592,0.190985
0.162346,0.256382,0.190186
0.209759,0.255597,0.186610
0.257803,0.257881,0.185155
0.305445,0.252809,0.185689
0.351154,0.256629,0.179746
0.402361,0.253417,0.178992
0.453416,0.255419,0.173514
0.500369,0.253809,0.156961
0.554183,0.250587,0.154318
0.067217,0.303726,0.201148
0.111097,0.303089,0.188806
0.158891,0.305204,0.186164
0.207673,0.304321,0.187405
0.252751,0.305506,0.185702
0.303526,0.303612,0.185196
0.347474,0.303081,0.180075
0.398870,0.299843,0.177335
0.444723,0.296222,0.173518
0.501128,0.296274,0.155926
0.558385,0.294085,0.161180
0.073487,0.357988,0.197199
0.113125,0.350967,0.185177
0.163774,0.353681,0.182755
0.208439,0.349017,0.180767
0.256528,0.351245,0.179715
0.303057,0.347540,0.180019
0.347614,0.347708,0.175500
0.398263,0.343955,0.175706
0.449132,0.346514,0.172916
0.496085,0.336689,0.154124
0.549887,0.341883,0.152166
0.069280,0.403925,0.185752
0.106890,0.394053,0.178014
0.161980,0.401832,0.178771
0.206357,0.400108,0.177033
0.253328,0.402359,0.179136
0.299781,0.398862,0.177310
0.343853,0.398255,0.175882
0.391161,0.391226,0.172415
0.440064,0.383182,0.172639
0.493767,0.377934,0.157909
0.545047,0.378739,0.153861
0.080986,0.467034,0.192056
0.118142,0.442592,0.175810
0.169790,0.452651,0.171826
0.207674,0.446470,0.174102
0.255373,0.453407,0.173582
0.296167,0.444905,0.173543
0.346361,0.449171,0.172986
0.383181,0.440228,0.172566
0.437764,0.437951,0.176208
0.492217,0.423363,0.146752
0.536115,0.425886,0.145718
0.068961,0.515064,0.169762
0.128527,0.489007,0.161800
0.170228,0.501984,0.160344
0.214005,0.498722,0.159889
0.253823,0.500284,0.157091
0.296167,0.501182,0.155841
0.336693,0.496036,0.154261
0.377759,0.493794,0.157871
0.423393,0.492129,0.146831
0.470775,0.470656,0.153259
0.522160,0.465198,0.145667
0.075938,0.561122,0.169151
0.121356,0.532537,0.162068
0.165100,0.552242,0.155196
0.210074,0.556996,0.161928
0.250577,0.554167,0.154307
0.294120,0.558427,0.161177
0.341864,0.549882,0.152134
0.378765,0.545063,0.153867
0.425878,0.536091,0.145718
0.465198,0.522169,0.145684
0.520909,0.520936,0.140756
0.077531,0.078010,0.283134
0.098283,0.067216,0.216939
0.152502,0.081515,0.245451
0.206421,0.073916,0.230123
0.257257,0.078040,0.233145
0.305423,0.072864,0.226790
0.354869,0.078703,0.230313
0.403627,0.074665,0.214665
0.453864,0.079368,0.218212
0.500986,0.074346,0.190850
0.549231,0.070851,0.192301
0.067238,0.098329,0.217038
0.122301,0.122322,0.204846
0.171661,0.118508,0.214875
0.211272,0.125304,0.215900
0.255205,0.120260,0.212031
0.300730,0.125120,0.215190
0.341917,0.121613,0.209215
0.389698,0.122298,0.203631
0.429926,0.115025,0.198650
0.473745,0.128343,0.188542
0.525513,0.128331,0.187111
0.081529,0.152460,0.245452
0.118515,0.171770,0.214876
0.166378,0.166366,0.217964
0.214282,0.164670,0.219397
0.257233,0.165511,0.216839
0.303356,0.164225,0.217110
0.349167,0.165912,0.211900
0.393742,0.166085,0.204285
0.439275,0.166393,0.200626
0.493000,0.174425,0.184208
0.536702,0.167035,0.184264
0.073906,0.206354,0.230119
0.125284,0.211239,0.215937
0.164669,0.214262,0.219380
0.212191,0.212149,0.216888
0.253598,0.213519,0.214770
0.300871,0.210483,0.214814
0.344665,0.211689,0.208707
0.390747,0.209689,0.206653
0.435580,0.208664,0.200889
0.487374,0.211285,0.188223
0.534442,0.209803,0.188254
0.078065,0.257249,0.233136
0.120243,0.255223,0.212086
0.165473,0.257157,0.216801
0.213549,0.253509,0.214791
0.256475,0.256405,0.214069
0.302656,0.252517,0.212006
0.347410,0.255971,0.206354
0.391625,0.251615,0.202070
0.437692,0.253506,0.194049
0.489234,0.253357,0.183217
0.534452,0.252583,0.185849
0.072864,0.305420,0.226774
0.125099,0.300647,0.215225
0.164209,0.303289,0.217070
0.210556,0.300791,0.214857
0.252636,0.302645,0.211929
0.299322,0.299285,0.212480
0.342899,0.300138,0.208438
0.389890,0.296338,0.204363
0.436176,0.296310,0.202859
0.489255,0.295597,0.188825
0.533260,0.292493,0.188338
0.078769,0.354873,0.230312
0.121509,0.341858,0.209312
0.165864,0.349116,0.211819
0.211718,0.344520,0.208755
0.256062,0.347350,0.206298
0.300165,0.342801,0.208538
0.343876,0.343810,0.201546
0.388643,0.338776,0.199458
0.435418,0.337980,0.193940
0.486443,0.331616,0.184306
0.530042,0.337961,0.184409
0.074662,0.403649,0.214677
0.122213,0.389616,0.203676
0.166071,0.393658,0.204201
0.209746,0.390622,0.206673
0.251689,0.391593,0.202014
0.296402,0.389811,0.204270
0.338874,0.388621,0.199378
0.385153,0.385101,0.193924
0.427281,0.383597,0.191906
0.481849,0.382998,0.181300
0.528653,0.375494,0.180805
0.079415,0.453789,0.218193
0.114787,0.429874,0.198738
0.166309,0.439224,0.200555
0.208658,0.435450,0.200920
0.253508,0.437669,0.193898
0.296366,0.436016,0.202752
0.338058,0.435375,0.193799
0.383612,0.427196,0.191842
0.428173,0.428107,0.194478
0.481705,0.417972,0.180721
0.519991,0.420724,0.178638
0.074301,0.501019,0.190833
0.128209,0.473771,0.188500
0.174364,0.493030,0.184273
0.211280,0.487490,0.188274
0.253385,0.489186,0.183212
0.295681,0.489274,0.188837
0.331699,0.486334,0.184273
0.383116,0.481882,0.181321
0.418023,0.481704,0.180619
0.464651,0.464894,0.178563
0.509824,0.461775,0.174826
0.070872,0.549224,0.192332
0.128313,0.525538,0.187097
0.167001,0.536716,0.184178
0.209849,0.534467,0.188149
0.252562,0.534479,0.185821
0.292525,0.533271,0.188309
0.337971,0.530066,0.184415
0.375505,0.528666,0.180815
0.420731,0.519988,0.178619
0.461768,0.509915,0.174870
0.506586,0.506585,0.173068
0.078455,0.078383,0.322818
0.122507,0.092241,0.261267
0.167066,0.079777,0.276239
0.210634,0.068853,0.260456
0.254844,0.078965,0.266552
0.300970,0.070616,0.258946
0.353135,0.079107,0.262689
0.395607,0.071858,0.244601
0.441580,0.074765,0.246893
0.490346,0.074981,0.227353
0.530595,0.077786,0.219631
0.092212,0.122417,0.261120
0.132710,0.132727,0.224904
0.167794,0.118955,0.242953
0.216028,0.107124,0.238632
0.254896,0.115965,0.243372
0.300467,0.107857,0.241336
0.343266,0.116710,0.238577
0.385547,0.115392,0.231492
0.428190,0.121686,0.230384
0.470146,0.131137,0.217898
0.510643,0.129231,0.215609
0.079776,0.167094,0.276260
0.118940,0.167797,0.242947
0.167781,0.167780,0.246129
0.210694,0.162707,0.244591
0.257076,0.168861,0.243038
0.299280,0.163234,0.242443
0.347099,0.168468,0.237414
0.388281,0.163678,0.234733
0.436022,0.168367,0.227885
0.479950,0.167957,0.217791
0.524026,0.169176,0.216418
0.068832,0.210626,0.260430
0.107123,0.216035,0.238663
0.162729,0.210766,0.244611
0.206401,0.206455,0.244569
0.256618,0.209375,0.242124
0.299435,0.207023,0.242426
0.344394,0.209128,0.238726
0.387218,0.209462,0.233563
0.433884,0.210814,0.231339
0.477720,0.216168,0.218828
0.523348,0.211243,0.218458
0.078943,0.254852,0.266552
0.115986,0.254959,0.243364
0.168830,0.257118,0.243013
0.209348,0.256737,0.242132
0.256606,0.256669,0.241346
0.300229,0.256162,0.240450
0.345823,0.256663,0.236863
0.390624,0.256075,0.232224
0.437032,0.253938,0.229122
0.478202,0.253650,0.216730
0.525539,0.252346,0.216094
0.070545,0.300951,0.258890
0.107880,0.300532,0.241356
0.163277,0.299414,0.242472
0.206962,0.299521,0.242369
0.256049,0.300262,0.240499
0.297603,0.297694,0.238952
0.343748,0.297788,0.237520
0.386422,0.295889,0.231884
0.433217,0.294539,0.231293
0.478699,0.294611,0.217113
0.524989,0.291982,0.218645
0.079091,0.353130,0.262665
0.116845,0.343353,0.238546
0.168444,0.347159,0.237374
0.209088,0.344503,0.238707
0.256595,0.345869,0.236864
0.297768,0.343868,0.237489
0.345299,0.345321,0.233686
0.387421,0.342130,0.230543
0.434557,0.343090,0.227787
0.475440,0.335377,0.213488
0.521402,0.336305,0.215263
0.071795,0.395594,0.244564
0.115518,0.385682,0.231511
0.163843,0.388406,0.234750
0.209413,0.387337,0.233540
0.256006,0.390590,0.232379
0.295787,0.386540,0.231873
0.341971,0.387361,0.230710
0.380768,0.380843,0.227067
0.428950,0.380236,0.228330
